collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,13,15,56966675,5,5,11,2026-07-14T02:05:10.010904,18,20
2026-07-14 02:05:06,mediboard,서울특별시,5,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,14,24,56966894,4,4,11,2026-07-14T02:05:10.010904,23,36
2026-07-14 02:05:06,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,9,15,56966568,4,5,11,2026-07-14T02:05:10.010904,16,23
2026-07-14 02:05:06,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,9,15,56966888,2,3,11,2026-07-14T02:05:10.010904,13,20
2026-07-14 02:05:06,mediboard,서울특별시,4,4,A1100002,건국대학교병원,1106,C,11,14,20,56966787,3,3,11,2026-07-14T02:05:10.010904,21,27
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,1,3,56966792,2,2,11,2026-07-14T02:05:10.010904,3,5
2026-07-14 02:05:06,mediboard,서울특별시,3,3,A1100001,경희대학교병원,1111,C,11,10,15,56966730,5,5,11,2026-07-14T02:05:10.010904,18,23
2026-07-14 02:05:06,mediboard,서울특별시,2,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,-7,29,56966676,3,5,11,2026-07-14T02:05:10.010904,-2,37
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,7,9,56966891,1,1,11,2026-07-14T02:05:10.010904,8,10
2026-07-14 02:05:06,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,13,17,56966838,9,10,11,2026-07-14T02:05:10.010904,25,30
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,2,4,56966523,1,1,11,2026-07-14T02:05:10.010904,3,5
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,10,17,56966521,5,5,11,2026-07-14T02:05:10.010904,15,22
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,2,5,56966837,5,5,11,2026-07-14T02:05:10.010904,7,10
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,7,8,56966679,2,2,11,2026-07-14T02:05:10.010904,9,10
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100024,명지성모병원,1120,D,11,8,8,56966519,2,2,11,2026-07-14T02:05:10.010904,10,10
2026-07-14 02:05:06,mediboard,서울특별시,0,0,A1100036,부민병원,1104,D,11,7,10,56966892,1,1,11,2026-07-14T02:05:10.010904,8,11
2026-07-14 02:05:06,mediboard,서울특별시,2,4,A1100010,삼성서울병원,1101,C,11,-15,52,56966788,4,4,11,2026-07-14T02:05:10.010904,-9,60
