collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,13,15,55882161,5,5,11,2026-07-05T00:50:10.006041,18,20
2026-07-05 00:53:39,mediboard,서울특별시,8,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,11,24,55882382,3,4,11,2026-07-05T00:50:10.006041,22,36
2026-07-05 00:53:39,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,9,15,55882055,0,5,11,2026-07-05T00:50:10.006041,12,23
2026-07-05 00:53:39,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,3,15,55882376,3,3,11,2026-07-05T00:50:10.006041,8,20
2026-07-05 00:53:39,mediboard,서울특별시,4,4,A1100002,건국대학교병원,1106,C,11,7,20,55882274,3,3,11,2026-07-05T00:50:10.006041,14,27
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,2,3,55882279,2,2,11,2026-07-05T00:50:10.006041,4,5
2026-07-05 00:53:39,mediboard,서울특별시,2,3,A1100001,경희대학교병원,1111,C,11,12,15,55882216,5,5,11,2026-07-05T00:50:10.006041,19,23
2026-07-05 00:53:39,mediboard,서울특별시,1,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,18,29,55882162,4,5,11,2026-07-05T00:50:10.006041,23,37
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,8,9,55882379,1,1,11,2026-07-05T00:50:10.006041,9,10
2026-07-05 00:53:39,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,14,17,55882326,9,10,11,2026-07-05T00:50:10.006041,26,30
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,2,4,55882011,1,1,11,2026-07-05T00:50:10.006041,3,5
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,12,17,55882009,4,5,11,2026-07-05T00:50:10.006041,16,22
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,1,5,55882325,5,5,11,2026-07-05T00:50:10.006041,6,10
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,6,8,55882165,2,2,11,2026-07-05T00:50:10.006041,8,10
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100024,명지성모병원,1120,D,11,8,8,55882007,2,2,11,2026-07-05T00:50:10.006041,10,10
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100036,부민병원,1104,D,11,10,10,55882380,1,1,11,2026-07-05T00:50:10.006041,11,11
2026-07-05 00:53:39,mediboard,서울특별시,3,4,A1100010,삼성서울병원,1101,C,11,9,52,55882275,4,4,11,2026-07-05T00:50:10.006041,16,60
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100021,삼육서울병원,1111,C,11,7,13,55882276,3,7,11,2026-07-05T00:50:10.006041,10,20
2026-07-05 00:53:39,mediboard,서울특별시,10,12,A1100017,서울대학교병원,1123,A,11,-5,24,55882006,8,8,11,2026-07-05T00:50:10.006041,11,42
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100050,서울성심병원,1111,D,11,14,17,55882280,3,3,11,2026-07-05T00:50:10.006041,17,20
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100029,서울적십자병원,1123,D,11,9,10,55882106,1,1,11,2026-07-05T00:50:10.006041,10,11
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100022,서울특별시동부병원,1111,D,11,8,8,55882052,2,2,11,2026-07-05T00:50:10.006041,10,10
2026-07-05 00:53:39,mediboard,서울특별시,2,3,A1100040,서울특별시보라매병원,1112,C,11,20,31,55882107,2,3,11,2026-07-05T00:50:10.006041,24,37
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100223,서울특별시서남병원,1119,D,11,16,17,55882056,2,3,11,2026-07-05T00:50:10.006041,18,20
2026-07-05 00:53:39,mediboard,서울특별시,3,3,A1100035,서울특별시서울의료원,1125,A,11,6,19,55882278,5,5,11,2026-07-05T00:50:10.006041,14,27
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100028,성심의료재단강동성심병원,1102,C,11,9,15,55882277,8,9,11,2026-07-05T00:50:10.006041,17,24
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100054,성애의료재단성애병원,1120,C,11,11,15,55882327,5,11,11,2026-07-05T00:50:10.006041,16,26
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100032,세란병원,1123,D,11,9,10,55882164,1,1,11,2026-07-05T00:50:10.006041,10,11
2026-07-05 00:53:39,mediboard,서울특별시,4,4,A1100004,순천향대학교부속서울병원,1121,C,11,17,20,55882160,3,3,11,2026-07-05T00:50:10.006041,24,27
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100045,씨엠병원,1120,D,11,9,9,55882220,1,1,11,2026-07-05T00:50:10.006041,10,10
2026-07-05 00:53:39,mediboard,서울특별시,2,2,A1100015,연세대학교의과대학강남세브란스병원,1101,C,11,4,21,55882378,3,3,11,2026-07-05T00:50:10.006041,9,26
2026-07-05 00:53:39,mediboard,서울특별시,2,10,A1100007,연세대학교의과대학세브란스병원,1114,C,11,-1,39,55882322,6,6,11,2026-07-05T00:50:10.006041,5,53
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100025,의료법인동신의료재단동신병원,1114,D,11,4,9,55882324,1,1,11,2026-07-05T00:50:10.006041,5,10
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100041,의료법인서울효천의료재단에이치플러스양지병원,1105,C,11,5,18,55882054,3,3,11,2026-07-05T00:50:10.006041,8,21
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100023,의료법인청구성심병원,1122,D,11,7,10,55882053,1,1,11,2026-07-05T00:50:10.006041,8,11
2026-07-05 00:53:39,mediboard,서울특별시,0,0,A1100075,의료법인풍산의료재단동부제일병원,1125,D,11,7,7,55882010,1,1,11,2026-07-05T00:50:10.006041,8,8
2026-07-05 00:53:39,mediboard,서울특별시,2,2,A1100020,의료법인한전의료재단한일병원,1110,C,11,13,21,55882219,4,4,11,2026-07-05T00:50:10.006041,19,27
2026-07-05 00:53:39,mediboard,서울특별시,8,8,A1100005,이화여자대학교의과대학부속목동병원,1119,A,11,9,19,55882321,6,6,11,2026-07-05T00:50:10.006041,23,33
2026-07-05 00:53:39,mediboard,서울특별시,5,9,A1120796,이화여자대학교의과대학부속서울병원,1104,C,11,4,14,55882281,8,8,11,2026-07-05T00:50:10.006041,17,31
