collected_at,source,region,childRealTimeBed,childTotalBed,emogCode,emogDesc,emogDstr,emogGrdc2,emogLoca,generalRealTimeBed,generalTotalBed,id,isoRealTimeBed,isoTotalBed,regionCode,updateDate,wholeRealTimeBed,wholeTotalBed
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100011,가톨릭대학교여의도성모병원,1120,C,11,9,15,57077331,5,5,11,2026-07-15T00:15:10.005641,14,20
2026-07-15 00:15:29,mediboard,서울특별시,6,8,A1121013,가톨릭대학교은평성모병원,1122,C,11,16,24,57077550,4,4,11,2026-07-15T00:15:10.005641,26,36
2026-07-15 00:15:29,mediboard,서울특별시,3,3,A1100043,강동경희대학교병원,1102,A,11,-2,15,57077224,4,5,11,2026-07-15T00:15:10.005641,5,23
2026-07-15 00:15:29,mediboard,서울특별시,2,2,A1100006,강북삼성병원,1123,C,11,7,15,57077544,1,3,11,2026-07-15T00:15:10.005641,10,20
2026-07-15 00:15:29,mediboard,서울특별시,3,4,A1100002,건국대학교병원,1106,C,11,10,20,57077443,3,3,11,2026-07-15T00:15:10.005641,16,27
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100039,경찰병원,1118,D,11,3,3,57077448,2,2,11,2026-07-15T00:15:10.005641,5,5
2026-07-15 00:15:29,mediboard,서울특별시,3,3,A1100001,경희대학교병원,1111,C,11,9,15,57077386,5,5,11,2026-07-15T00:15:10.005641,17,23
2026-07-15 00:15:29,mediboard,서울특별시,3,3,A1100014,고려대학교의과대학부속구로병원,1107,A,11,13,29,57077332,5,5,11,2026-07-15T00:15:10.005641,21,37
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100026,구로성심병원,1107,D,11,8,9,57077547,1,1,11,2026-07-15T00:15:10.005641,9,10
2026-07-15 00:15:29,mediboard,서울특별시,3,3,A1100052,국립중앙의료원,1124,C,11,246,246,57077494,1235,1236,11,2026-07-15T00:15:10.005641,1484,1485
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1122033,기쁨병원,1115,D,11,3,4,57077179,1,1,11,2026-07-15T00:15:10.005641,4,5
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100048,노원을지대학교병원,1109,C,11,10,17,57077177,5,5,11,2026-07-15T00:15:10.005641,15,22
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100044,녹색병원,1125,D,11,4,5,57077493,5,5,11,2026-07-15T00:15:10.005641,9,10
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100037,대림성모병원,1120,D,11,8,8,57077335,2,2,11,2026-07-15T00:15:10.005641,10,10
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100024,명지성모병원,1120,D,11,8,8,57077175,2,2,11,2026-07-15T00:15:10.005641,10,10
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100036,부민병원,1104,D,11,9,10,57077548,1,1,11,2026-07-15T00:15:10.005641,10,11
2026-07-15 00:15:29,mediboard,서울특별시,1,4,A1100010,삼성서울병원,1101,C,11,-18,52,57077444,4,4,11,2026-07-15T00:15:10.005641,-13,60
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100021,삼육서울병원,1111,C,11,11,13,57077445,7,7,11,2026-07-15T00:15:10.005641,18,20
2026-07-15 00:15:29,mediboard,서울특별시,10,12,A1100017,서울대학교병원,1123,A,11,-4,24,57077174,7,8,11,2026-07-15T00:15:10.005641,11,42
2026-07-15 00:15:29,mediboard,서울특별시,0,0,A1100050,서울성심병원,1111,D,11,16,17,57077449,3,3,11,2026-07-15T00:15:10.005641,19,20
